"","bin","genus_explanation","genus_type","nyslægt","genus_nameing","popup_html","latitude","longitude","city_dk","taxonomy_proposed"
"982","MFD09779.bin.1.284","Microbe found nearby Vennebjerg","N","Nej"," ","<b>Bakteriens navn:</b> Vennebjergiella septentrionalis<br/>
     <b>Findested:</b> Saltvand (Fjorde) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.3361,8.1689,"Vennebjerg","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Vennebjergiella;s__Vennebjergiella septentrionalis"
"983","MFD09779.bin.1.325","Microbe found nearby Vennebjerg","N","Nej"," ","<b>Bakteriens navn:</b> Vennebjergiella contigua<br/>
     <b>Findested:</b> Saltvand (Fjorde) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.3361,8.1689,"Vennebjerg","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Vennebjergiella;s__Vennebjergiella contigua"
"984","MFD05521.bin.1.267","Microbe found nearby Vester Hjermitslev","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vester Hjermitslev   <br/>","<b>Bakteriens navn:</b> Hjermitsleviaba arida<br/>
     <b>Findested:</b> Klitter (Klitter med krybende pil) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vester Hjermitslev   <br/>",57.3069,9.6658,"Vester Hjermitslev","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Hjermitsleviaba;s__Hjermitsleviaba arida"
"985","MFD02416.bin.1.129","Microbe found nearby Vester Hjermitslev","N","Nej"," ","<b>Bakteriens navn:</b> Hjermitsleviaba orica<br/>
     <b>Findested:</b> Kystområder (Indlands strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.8577,9.5553,"Vester Hjermitslev","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Hjermitsleviaba;s__Hjermitsleviaba orica"
"986","MFD05502.bin.1.165","Microbe found nearby Vester Hjermitslev","N","Nej"," ","<b>Bakteriens navn:</b> Hjermitsleviaba tellurica<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.77,10.3164,"Vester Hjermitslev","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Hjermitsleviaba;s__Hjermitsleviaba tellurica"
"987","MFD05513.bin.1.2","Microbe found nearby Vester Hjermitslev","N","Nej"," ","<b>Bakteriens navn:</b> Hjermitsleviaba similis<br/>
     <b>Findested:</b> Skove (Tempererede skove) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.9873,10.1282,"Vester Hjermitslev","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Hjermitsleviaba;s__Hjermitsleviaba similis"
"988","MFD05513.bin.1.224","Microbe found nearby Vester Hjermitslev","N","Nej"," ","<b>Bakteriens navn:</b> Hjermitsleviaba contigua<br/>
     <b>Findested:</b> Skove (Tempererede skove) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.9873,10.1282,"Vester Hjermitslev","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Hjermitsleviaba;s__Hjermitsleviaba contigua"
"989","MFD02416.bin.1.123","Microbe found nearby Vester Hornum","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vester Hornum   <br/>","<b>Bakteriens navn:</b> Hornumiana europaea<br/>
     <b>Findested:</b> Kystområder (Indlands strandenge) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vester Hornum   <br/>",56.8577,9.5553,"Vester Hornum","d__Bacteria;p__Patescibacteria;c__Hornumiania;o__Hornumianales;f__Hornumianaceae;g__Hornumiana;s__Hornumiana europaea"
"990","MFD02416.bin.1.7","Microbe found nearby Vester Hornum","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vester Hornum   <br/>","<b>Bakteriens navn:</b> Hornumimonas orica<br/>
     <b>Findested:</b> Kystområder (Indlands strandenge) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vester Hornum   <br/>",56.8577,9.5553,"Vester Hornum","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Hornumimonadales;f__Hornumimonadaceae;g__Hornumimonas;s__Hornumimonas orica"
"991","MFD01689.bin.1.12","Microbe found nearby Vester Nebel","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vester Nebel   <br/>","<b>Bakteriens navn:</b> Nebelisoma humicum<br/>
     <b>Findested:</b> Moser, kær og højmoser (Nedbrudte tørvemos-samfund) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vester Nebel   <br/>",55.595,8.4696,"Vester Nebel","d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__Nebelisoma;s__Nebelisoma humicum"
"992","MFD01299.bin.1.98","Microbe found nearby Vester Nebel","N","Nej"," ","<b>Bakteriens navn:</b> Nebelisoma nordicum<br/>
     <b>Findested:</b> Ferskvand (Sø, rig på vandaks) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.80287147,8.627054339,"Vester Nebel","d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__Nebelisoma;s__Nebelisoma nordicum"
"993","MFD01476.bin.1.140","Microbe found nearby Vester Nebel","N","Nej"," ","<b>Bakteriens navn:</b> Nebelisoma simile<br/>
     <b>Findested:</b> Ferskvand (Sø, næringsfattig) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.50596583,8.826613964,"Vester Nebel","d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__Nebelisoma;s__Nebelisoma simile"
"994","MFD03726.bin.1.113","Microbe found nearby Vester Nebel","N","Nej"," ","<b>Bakteriens navn:</b> Nebelisoma propinquum<br/>
     <b>Findested:</b> Ferskvand (Lukkede vandområder) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.2451,9.3209,"Vester Nebel","d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__Nebelisoma;s__Nebelisoma propinquum"
"995","MFD03726.bin.1.63","Microbe found nearby Vester Nebel","N","Nej"," ","<b>Bakteriens navn:</b> Nebelisoma contiguum<br/>
     <b>Findested:</b> Ferskvand (Lukkede vandområder) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.2451,9.3209,"Vester Nebel","d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__Nebelisoma;s__Nebelisoma contiguum"
"996","MFD05942.bin.1.108","Microbe found nearby Vester Nebel","N","Nej"," ","<b>Bakteriens navn:</b> Nebelisoma terrestre<br/>
     <b>Findested:</b> Marker (Græs (Poaceae)) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.7771,9.6177,"Vester Nebel","d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__Nebelisoma;s__Nebelisoma terrestre"
"997","MFD06435.bin.1.175","Microbe found nearby Vester Vandet","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vester Vandet   <br/>","<b>Bakteriens navn:</b> Vandetius borealis<br/>
     <b>Findested:</b> Ferskvand (Sø, blandet Najas flexilis) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vester Vandet   <br/>",57.0278885,8.46320698,"Vester Vandet","d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Sonderborgisomataceae;g__Vandetius;s__Vandetius borealis"
"998","MFD02832.bin.1.93","Microbe found nearby Vestermarie","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vestermarie   <br/>","<b>Bakteriens navn:</b> Vestermarieiella sediminis<br/>
     <b>Findested:</b> Saltvand (Åbent hav og tidevandsområder) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vestermarie   <br/>",55.0538,14.7874,"Vestermarie","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vestermarieiellales;f__Vestermarieiellaceae;g__Vestermarieiella;s__Vestermarieiella sediminis"
"999","MFD03804.bin.1.167","Microbe found nearby Vestervig","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vestervig   <br/>","<b>Bakteriens navn:</b> Vestervigivita propinqua<br/>
     <b>Findested:</b> Ferskvand (Lukkede vandområder) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vestervig   <br/>",56.6925,8.2025,"Vestervig","d__Bacteria;p__Acidobacteriota;c__B3-B38;o__Vestervigivitales;f__Vestervigivitaceae;g__Vestervigivita;s__Vestervigivita propinqua"
"1000","MFD02248.bin.1.15","Microbe found nearby Vesteroe","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vesterø (Vesteroe) <br/>","<b>Bakteriens navn:</b> Vesteroevivens proximus<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vesterø (Vesteroe) <br/>",57.2786,10.9751,"Vesterø","d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidoferrales;f__UBA7541;g__Vesteroevivens;s__Vesteroevivens proximus"
"1001","MFD02248.bin.1.137","Microbe found nearby Vesteroe","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vesterø (Vesteroe) <br/>","<b>Bakteriens navn:</b> Vesteroeus europaeus<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vesterø (Vesteroe) <br/>",57.2786,10.9751,"Vesterø","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Vesteroeales;f__Vesteroeaceae;g__Vesteroeus;s__Vesteroeus europaeus"
"1002","MFD02248.bin.1.208","Microbe found nearby Vesteroe","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vesterø (Vesteroe) <br/>","<b>Bakteriens navn:</b> Vesteroecola humicus<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vesterø (Vesteroe) <br/>",57.2786,10.9751,"Vesterø","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Vesteroecola;s__Vesteroecola humicus"
"1003","MFD09730.bin.1.17","Microbe found nearby Viby","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Viby   <br/>","<b>Bakteriens navn:</b> Vibyum boreale<br/>
     <b>Findested:</b> Ferskvand (Regnvandsbassin, udtørret) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Viby   <br/>",55.5412,12.0297,"Viby","d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__Vibyaceae;g__Vibyum;s__Vibyum boreale"
"1004","MFD00032.bin.1.60","Microbe found nearby Vidstrup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vidstrup   <br/>","<b>Bakteriens navn:</b> Vidstrupium lacustre<br/>
     <b>Findested:</b> Ferskvand (Sø, rig på vandaks) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vidstrup   <br/>",57.49172952,9.893109449,"Vidstrup","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__Vidstrupium;s__Vidstrupium lacustre"
"1005","MFD05442.bin.1.298","Microbe found nearby Vidstrup","N","Nej"," ","<b>Bakteriens navn:</b> Vidstrupium oricum<br/>
     <b>Findested:</b> Kystområder (Atlantiske strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.7368,8.822,"Vidstrup","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__Vidstrupium;s__Vidstrupium oricum"
"1006","MFD05442.bin.1.55","Microbe found nearby Vidstrup","N","Nej"," ","<b>Bakteriens navn:</b> Vidstrupium ripicum<br/>
     <b>Findested:</b> Kystområder (Atlantiske strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.7368,8.822,"Vidstrup","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__Vidstrupium;s__Vidstrupium ripicum"
"1007","MFD02360.bin.1.271","Microbe found nearby Vigsoe","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vigsø (Vigsoe) <br/>","<b>Bakteriens navn:</b> Vigsoehabitans glebicus<br/>
     <b>Findested:</b> Græsland (Kalkrig græsland) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vigsø (Vigsoe) <br/>",57.0795,8.7192,"Vigsø","d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Pjedstedimenaceae;g__Vigsoehabitans;s__Vigsoehabitans glebicus"
"1008","MFD05747.bin.1.108","Microbe found nearby Vigsoe","N","Nej"," ","<b>Bakteriens navn:</b> Vigsoehabitans affinis<br/>
     <b>Findested:</b> Græsland (Kalkrig græsland) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.3414,12.4445,"Vigsø","d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Pjedstedimenaceae;g__Vigsoehabitans;s__Vigsoehabitans affinis"
"1009","MFD09212.bin.1.144","Microbe found nearby Vigsoe","N","Nej"," ","<b>Bakteriens navn:</b> Vigsoehabitans terreum<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.90241,10.25675,"Vigsø","d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Pjedstedimenaceae;g__Vigsoehabitans;s__Vigsoehabitans terreum"
"1010","MFD09212.bin.1.252","Microbe found nearby Vigsoe","N","Nej"," ","<b>Bakteriens navn:</b> Vigsoehabitans terrestris<br/>
     <b>Findested:</b> Græsland (Tørre sandede kalkgræsmarker) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.90241,10.25675,"Vigsø","d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Pjedstedimenaceae;g__Vigsoehabitans;s__Vigsoehabitans terrestris"
"1011","MFD05442.bin.1.98","Microbe found nearby Vile","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vile   <br/>","<b>Bakteriens navn:</b> Vilecola terreum<br/>
     <b>Findested:</b> Kystområder (Atlantiske strandenge) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vile   <br/>",56.7368,8.822,"Vile","d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__Klitmollerisomataceae;g__Vilecola;s__Vilecola terreum"
"1012","MFD01275.bin.1.95","Microbe found nearby Villersoe","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Villersø (Villersoe) <br/>","<b>Bakteriens navn:</b> Villersoeum aridum<br/>
     <b>Findested:</b> Klitter (Marehalmklitter (hvide klitter)) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Villersø (Villersoe) <br/>",56.5332,10.8089,"Villersø","d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Adborkimicrobiales;f__Villersoeaceae;g__Villersoeum;s__Villersoeum aridum"
"1013","MFD04408.bin.1.32","Microbe found nearby Vilstrup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vilstrup   <br/>","<b>Arkebakterierens navn:</b> Vilstrupivita propinqua<br/>
     <b>Findested:</b> Ferskvand (Regnvandsbassin, by) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vilstrup   <br/>",55.2455,9.5294,"Vilstrup","d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__UBA233;g__Vilstrupivita;s__Vilstrupivita propinqua"
"1014","MFD04408.bin.1.228","Microbe found nearby Vilstrup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vilstrup   <br/>","<b>Arkebakterierens navn:</b> Vilstrupimen contiguum<br/>
     <b>Findested:</b> Ferskvand (Regnvandsbassin, by) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vilstrup   <br/>",55.2455,9.5294,"Vilstrup","d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Vilstrupimenaceae;g__Vilstrupimen;s__Vilstrupimen contiguum"
"1015","MFD02416.bin.1.259","Microbe found nearby Vilstrup","N","Nej"," ","<b>Arkebakterierens navn:</b> Vilstrupivita ripica<br/>
     <b>Findested:</b> Kystområder (Indlands strandenge) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.8577,9.5553,"Vilstrup","d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__UBA233;g__Vilstrupivita;s__Vilstrupivita ripica"
"1016","MFD06092.bin.c.3","Microbe found nearby Vind","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vind   <br/>","<b>Bakteriens navn:</b> Vindiaba terrea<br/>
     <b>Findested:</b> Heder og krat (Våd hede) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vind   <br/>",56.2604146,8.49378111,"Vind","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Vindiaba;s__Vindiaba terrea"
"1017","MFD04944.bin.1.291","Microbe found nearby Vindeby","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vindeby   <br/>","<b>Bakteriens navn:</b> Vindebyus terreum<br/>
     <b>Findested:</b> Græsland (Artsrig nardus-bjergeng) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vindeby   <br/>",54.9596,10.5752,"Vindeby","d__Bacteria;p__Acidobacteriota;c__Vindebyia;o__Vindebyales;f__Vindebyaceae;g__Vindebyus;s__Vindebyus terreum"
"1018","MFD03346.bin.1.9","Microbe found nearby Vinderslev","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vinderslev   <br/>","<b>Bakteriens navn:</b> Vinderslevimen danicum<br/>
     <b>Findested:</b> Heder og krat (Tør hede) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vinderslev   <br/>",56.2436,9.2692,"Vinderslev","d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__Vinderslevimen;s__Vinderslevimen danicum"
"1019","MFD04580.bin.1.124","Microbe found nearby Vinderslev","N","Nej"," ","<b>Bakteriens navn:</b> Vinderslevimen humicum<br/>
     <b>Findested:</b> Klitter (Indlandsklitter med græs) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.72,9.0414,"Vinderslev","d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__Vinderslevimen;s__Vinderslevimen humicum"
"1020","MFD09603.bin.1.24","Microbe found nearby Vinderslev","N","Nej"," ","<b>Bakteriens navn:</b> Vinderslevimen septentrionale<br/>
     <b>Findested:</b> Klipper og huler (Kiselrige klippeskrænter) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",55.2067,14.9796,"Vinderslev","d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__Vinderslevimen;s__Vinderslevimen septentrionale"
"1021","MFD01476.bin.c.9","Microbe found nearby Vinderup","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vinderup   <br/>","<b>Arkebakterierens navn:</b> Vinderupivita lacustris<br/>
     <b>Findested:</b> Ferskvand (Sø, næringsfattig) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vinderup   <br/>",56.50596583,8.826613964,"Vinderup","d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__Vinderupivita;s__Vinderupivita lacustris"
"1022","MFD02134.bin.1.216","Microbe found nearby Vinding","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vinding   <br/>","<b>Bakteriens navn:</b> Vindingisoma humicum<br/>
     <b>Findested:</b> Moser, kær og højmoser (Våd krat (ikke habitat-type)) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vinding   <br/>",56.0562,9.5887,"Vinding","d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Vindingisomataceae;g__Vindingisoma;s__Vindingisoma humicum"
"1023","MFD05580.bin.1.47","Microbe found nearby Vindum","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vindum   <br/>","<b>Bakteriens navn:</b> Vindumicoccus scandius<br/>
     <b>Findested:</b> Moser, kær og højmoser (Aktive højmoser) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vindum   <br/>",56.3838,9.5148,"Vindum","d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae;g__Vindumicoccus;s__Vindumicoccus scandius"
"1024","MFD09286.bin.c.6","Microbe found nearby Vindum","N","Nej"," ","<b>Bakteriens navn:</b> Vindumicoccus aridus<br/>
     <b>Findested:</b> Klitter (Afkalkede revling-klitter) <br/>
      <b> Ny slægt:</b> Nej <b> Ny art:</b> Ja <br/>
       ",56.81197,8.26815,"Vindum","d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae;g__Vindumicoccus;s__Vindumicoccus aridus"
"1025","MFD05580.bin.1.115","Microbe found nearby Vinkel","Y","Ja","<b>Forklaring:</b> Bakterien er navngivet efter Vinkel   <br/>","<b>Bakteriens navn:</b> Vinkelivivens similis<br/>
     <b>Findested:</b> Moser, kær og højmoser (Aktive højmoser) <br/>
      <b> Ny slægt:</b> Ja <b> Ny art:</b> Ja <br/>
      <b>Forklaring:</b> Bakterien er navngivet efter Vinkel   <br/>",56.3838,9.5148,"Vinkel","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Vinkelivivens;s__Vinkelivivens similis"
